FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
r1b1k2r/1p1n1p1p/pqn1p1p1/2bpP3/3N1B1P/2PBQNR1/P4PP1/R3K3 b Qkq - 5 17,0,0,0,1,0,0,0,1,0,0,b6b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1138.npy
8/7R/1kp2p2/2N2B2/3P1P2/2P1nbr1/P7/7K w - - 0 39,0,0,0,0,0,0,1,1,1,0,h1h2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1139.npy
2b2rk1/5pp1/2p1p2p/3nP2P/1b2QB2/3B2P1/1PK2P2/r7 b - - 1 26,0,0,0,0,0,0,0,1,0,0,f8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1140.npy
r2qr1k1/p4p2/1p4pp/4b3/2PpQ3/1P6/PBB3PP/3R1RK1 w - - 0 22,0,0,0,1,0,1,0,1,1,1,e4f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1141.npy
8/8/pkp5/2Rp3p/PPbP1rpP/8/3R1K2/8 w - - 0 43,0,0,0,0,0,1,0,1,0,0,f2g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1142.npy
8/8/5p2/Pk2p1pp/1bN1P3/1K3P1P/8/8 b - - 5 47,0,0,0,0,0,0,1,1,0,0,b4a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1143.npy
2q1r3/5p1k/r1p2Pp1/1pPp2Qp/pPn2B2/b3PR1P/6P1/3R2K1 b - - 1 31,0,0,0,1,0,1,0,1,1,0,h7g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1144.npy
r3k2r/2p2pp1/p1ppq2p/4p3/4Pn1b/1PPP1PNP/P4P1K/R1BQ2R1 w kq - 1 18,0,0,0,1,0,0,0,1,1,0,c1f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1145.npy
4r1k1/pp1r1p1p/2p2Bpq/4P3/3b1P2/1P1Q2R1/1P2N2P/6RK w - - 0 30,0,0,0,1,0,0,0,1,1,0,e2d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1146.npy
8/3k4/R4p2/4bKp1/3p3p/7P/6P1/8 b - - 17 54,0,0,0,0,0,1,0,1,1,0,d7e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1147.npy
7R/1rb4R/2p1k1p1/1rPpPb2/1P3P2/2B3K1/8/8 b - - 21 50,0,1,0,0,0,1,0,1,1,0,d5d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1148.npy
7R/8/3p1Q1p/8/3k2PP/3b4/5K2/2q1r3 b - - 3 56,0,0,0,1,0,1,0,1,0,0,d4d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1149.npy
5rk1/2p3p1/1pq1p3/p5P1/4N2P/2bQ3K/P7/4R3 w - - 0 29,0,0,0,1,0,1,1,1,1,0,e1c1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1150.npy
r4rk1/5ppp/1qN1p3/pBb1B3/Q3n3/1p6/6PP/R4R1K w - - 0 26,0,0,0,1,0,1,1,1,1,0,b5d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1151.npy
r3k1nr/pp1q1pp1/1np5/3pP1P1/3P2b1/1PNBB1P1/P1Q5/2R2RK1 w kq - 1 19,0,0,0,1,0,0,0,1,1,0,a2a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1152.npy
r3k2r/ppp2ppp/8/2BP1q2/8/1BP2b2/PP5P/RN1QK2R w KQkq - 0 14,0,0,0,1,0,1,0,1,0,0,b3a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1153.npy
1r3r1k/1p3Pp1/p6p/3BN1b1/P7/6P1/6P1/4R2K b - - 8 31,0,0,0,0,0,0,1,1,1,0,g7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1154.npy
8/ppp5/6R1/1k1p3p/2Pp1b2/3P4/PP1Nrq1P/2KQ4 b - c3 0 28,0,0,0,1,0,0,0,1,1,0,d5c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1155.npy
rnbqk1nr/pppp1ppp/8/4p3/6Pb/5P2/PPPPP3/RNBQKBNR w KQkq - 0 4,0,0,0,1,0,0,0,1,1,0,h1h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1156.npy
2r3k1/3q2pp/QR6/4p3/2b1Np2/b4P2/2P2BPP/6K1 w - - 1 29,0,0,0,1,0,0,1,1,1,0,a6a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1157.npy
8/5Q1p/p2q2pk/1p2p3/4P1PP/b1p5/8/5R1K b - - 0 34,0,0,0,1,0,1,0,1,1,0,d6d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1158.npy
4r1k1/pp2Rppq/2p5/7P/3b2Q1/6PK/PP6/5R2 b - - 0 27,0,0,0,1,0,0,0,1,1,0,e8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1159.npy
1nk3rr/pp1b1p2/4p3/PP1pP2q/B1pP2p1/2P1b1P1/Q5KP/RR2NN2 w - - 7 27,0,0,0,1,0,0,0,1,0,0,g2h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1160.npy
B4rk1/p4ppp/1b6/4n3/2q5/PN3QPb/5P1P/2B1R1KR w - - 1 25,1,0,1,1,0,0,0,1,0,0,f3d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1161.npy
5r1k/2p4p/3pQ1p1/2p5/2Pb4/pP5P/P2qR1BK/8 b - - 4 34,0,0,0,1,0,0,0,1,1,0,d2f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1162.npy
1r3rk1/q6p/4p1p1/3pPp2/2bP1P2/b3P3/p1RN2PP/Q1R1B1K1 w - - 2 36,0,0,0,1,0,1,0,1,1,0,d2c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1163.npy
1r5k/4q1rP/3p1p2/N1p1pQpR/1p2Pb2/pP1P1P2/P1P5/1K5R b - - 4 41,0,0,0,1,0,0,1,1,0,0,b8f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1164.npy
5r1k/p5pp/8/2p5/3p4/3P2bP/PPPB1r2/3RR2K w - - 1 24,0,0,0,0,0,0,0,1,1,0,e1e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1165.npy
4N3/1p3pkp/2p3p1/3b4/1q1b1Q2/3B1P2/r5PP/4R2K b - - 3 30,1,0,0,1,0,1,0,1,1,0,g7h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1166.npy
r5k1/1pp2p1p/1r4p1/3P1bP1/3R1P2/pN5P/P7/K1R5 b - - 5 34,0,1,0,0,0,0,0,1,1,0,a8e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1167.npy
5r2/p1B3k1/1p3p1p/1bb2Bp1/8/q5QP/P2r1PP1/RR4K1 w - - 12 27,0,0,0,1,0,0,0,1,1,1,g3a3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1168.npy
8/B7/4k2p/2P3p1/3b1p2/7P/6P1/7K b - - 0 41,0,0,0,0,0,0,0,1,0,0,e6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1169.npy
n3r2k/1p5p/p6B/3p1RQ1/3b4/1P4KP/4q3/8 b - - 4 42,0,0,0,1,0,1,0,1,1,0,e2e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1170.npy
8/pp5q/5Qpk/8/Pb1P2P1/1Pr4P/5P2/5RK1 b - - 0 35,0,0,0,1,0,0,0,1,0,0,h7g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1171.npy
8/p6p/4k1p1/nr1PPp2/1rp2P2/Kb2BN1P/1P2R3/4R3 b - - 0 35,1,0,0,0,0,0,0,1,0,0,e6d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1172.npy
r5k1/1p3pp1/1q5p/3pB3/8/bNrb3P/P4PP1/R2QR1K1 b - - 1 24,1,0,0,1,0,1,0,1,1,0,c3c2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1173.npy
8/8/7P/4K1p1/P4B2/3k1b2/2p5/8 w - - 0 50,0,0,0,0,0,1,0,1,0,0,f4g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1174.npy
r4rk1/p4p1p/1p3p2/5R1N/2bqP3/P2p4/6PP/R2Q3K b - - 3 21,0,0,0,1,0,1,1,1,0,0,g8h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1175.npy
2rbq1k1/1p3pp1/p6p/8/b1PNn3/3QBN1P/P4PP1/1R4K1 w - - 3 27,0,0,0,1,0,0,0,1,1,0,b1e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1176.npy
4r1k1/2p3pp/3p4/pPpPq3/P1Pb4/2N2Q1P/6P1/5R1K b - - 8 34,0,0,0,1,0,0,0,1,1,0,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1177.npy
r4rk1/pp2ppbp/2p3pB/q2pPb2/3P3P/P1N2N2/1PnQ1P2/2KR1B1R w - - 0 15,0,0,0,1,0,0,0,1,0,0,f1d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1178.npy
8/3B4/4P3/2p3b1/Pr1p2k1/1P6/K1P5/8 b - - 2 46,0,0,0,0,0,0,0,1,0,0,g4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1179.npy
8/1p1kr2Q/p3q3/3p1r2/3P4/b1P1B3/P1PK1P1P/3R3R w - - 1 24,0,0,0,1,0,0,0,1,0,0,h7h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1180.npy
2kr3r/ppq3p1/2p1R3/8/1P4Qb/P2P4/2P5/R5K1 b - - 3 24,0,0,0,1,0,1,0,1,0,0,c8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1181.npy
r3r1k1/pb2pp1p/1p2n1p1/1N1qb3/2B5/P6P/1P1BQ1P1/R4R1K b - - 3 22,0,0,0,1,0,1,0,1,1,0,d5c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1182.npy
2r3k1/p3R1bp/3B2p1/3b4/8/7P/P5P1/5BK1 w - - 4 39,0,0,0,0,0,0,0,1,1,0,d6f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1183.npy
2r1r1k1/6p1/p2N4/1p1b2p1/5n2/1P3P2/P5PP/2R1R1K1 w - - 0 32,0,0,0,0,0,0,1,1,1,0,c1c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1184.npy
2kr2nr/pp3ppp/2pp4/3N4/2BbPB1q/3P3P/PP3P2/R2QK2R w KQ - 0 14,0,0,0,1,0,0,0,1,0,1,f4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1185.npy
r6k/1pq3pp/p3p3/3pb3/8/P1N1Br1P/1PPQ4/2KR2R1 w - - 4 23,0,0,0,1,0,1,0,1,1,0,c1b1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1186.npy
r1b1qr1k/pp1p1pp1/n1p4p/4b3/2B2R1N/P1N3Q1/1PP3PP/4R2K b - - 1 20,0,0,0,1,0,0,0,1,1,1,d7d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1187.npy
8/8/8/pK6/P1P5/1kb5/8/8 b - - 1 60,0,0,0,0,0,0,0,1,0,0,c3b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1188.npy
4b3/1p6/2p4p/2BnN1pk/1P3pN1/b4P2/6PP/6K1 b - - 6 40,1,0,0,0,0,0,0,1,0,0,a3b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1189.npy
8/4R3/2pq2pQ/5P2/3bPk1P/8/r4rP1/6RK b - - 2 42,0,0,0,1,0,1,0,1,0,0,g6g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1190.npy
r4k1r/p3qp1p/1p6/4PQ2/2bp4/2B5/P1P2PPP/R3K2R w KQ - 0 19,0,0,1,1,0,0,0,1,0,0,f5e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1191.npy
8/1k6/1pn5/2b2K2/3p4/3B4/8/1R6 w - - 0 51,0,0,0,0,1,1,0,1,1,0,d3b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1192.npy
1r1r2k1/2p1qppp/p4n2/n1b1pQ2/B3P3/2P4P/P2N1PP1/R1BR2K1 b - - 2 19,1,0,0,1,0,0,0,1,1,0,d8d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1193.npy
8/pR5p/3k1ppB/q1p1p3/2BbP3/2p5/P4PPP/6K1 b - - 1 26,0,0,0,1,0,1,0,1,1,0,a5d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1194.npy
r3kb1r/p4p2/2q1pP2/2pb4/1pp1NB2/3n2P1/PP3PBP/R2QR1K1 w kq - 8 19,1,0,0,1,0,0,0,1,1,0,d1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1195.npy
rn3rk1/1p3ppp/4p3/1Nq5/p7/b1P3P1/P1Q2P2/KR3B1R b - - 0 19,0,0,0,1,0,0,1,1,1,0,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1196.npy
5r1k/5p1p/1p2pp2/2b5/8/1B4R1/1r2NPPP/3R2K1 w - - 8 25,0,0,0,0,0,1,0,1,1,0,g1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1197.npy
r4r2/ppp1QR1k/2q3p1/3nb2b/4N3/3BB3/PPP5/R6K b - - 0 21,0,0,0,1,0,1,1,1,0,0,h7g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1198.npy
r2q1rk1/2p3pp/4p3/p2pBpn1/2bP4/2P1P2P/P3BPP1/R2Q1RK1 b - - 1 20,0,0,0,1,0,0,0,1,0,0,c4e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1199.npy
6k1/p1Q1R2p/3p2q1/8/3b3P/5RK1/6P1/r7 w - - 5 30,0,0,0,1,0,1,0,1,1,0,g3h2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1200.npy
1n1q1rk1/r4ppp/p2p1P2/3Q4/2p1N3/b7/P1P2PPP/3R1RK1 b - - 0 17,1,0,0,1,0,0,0,1,0,0,b8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1201.npy
r3k2r/ppb2pp1/2p1p1p1/P1P3q1/1P1Pp3/1Q2P2P/5RP1/2B2RK1 b kq - 1 20,0,1,0,1,0,0,0,0,1,1,e8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1202.npy
1b2r3/pP2k1p1/2Q2p1p/3pN3/3P1q2/5P1P/2P3P1/5RK1 w - - 0 30,1,1,0,1,0,1,0,0,0,1,c6d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1203.npy
r5k1/R1Q2ppp/1p2bq2/8/2P5/1P5P/2r2PP1/5RK1 b - - 0 22,0,0,0,1,0,0,0,0,0,1,a8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1204.npy
8/2k1b3/p2p2p1/1qrPp1Pp/2p5/2R1Q2P/PPP5/1K3B2 w - - 1 32,0,0,0,1,0,1,0,0,0,1,a2a3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1205.npy
4kr2/1p3q2/p3p1p1/P2bP1np/1Q6/Bp3PP1/2r1B2R/5RK1 w - - 6 36,0,0,0,1,0,1,0,1,0,1,e2d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1206.npy
6k1/p1p2ppp/2p1pq2/8/3P4/2P1P3/Pr1p1PPP/Q4RK1 b - - 1 21,0,0,0,1,0,1,0,0,0,1,b2b7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1207.npy
2r4r/pp3pkn/3p2p1/6P1/3pP3/P2q1P1R/1P5Q/K6R b - - 1 25,0,0,0,1,0,1,0,0,1,1,d3c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1208.npy
8/p2r2k1/1p4pp/3qp3/3P4/3RQ1P1/PP3PP1/6K1 w - - 0 32,0,0,0,1,0,0,0,0,0,1,g3g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1209.npy
5k2/2qb2pp/8/5p2/4p3/1pn1P3/2R2PPP/N1R4K w - - 0 33,0,0,0,1,0,1,0,0,1,1,a1b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1210.npy
2r1k2r/1b3p1p/pq2p3/3p1p2/1P1P4/3B1P2/P5PP/1R1QK2R b Kk - 0 19,0,0,1,1,0,0,0,0,0,1,h8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1211.npy
3k1r2/2R1b1p1/p1n4p/3p3P/2qP4/2P3B1/2Q2P2/6K1 b - - 2 33,0,0,0,1,0,1,0,0,0,1,f8f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1212.npy
r3k2r/pppbqp2/2n2n2/1B1p2B1/3P4/P1P1P3/5PPP/R2QK2R b KQkq - 1 13,0,0,1,1,0,0,0,0,0,1,e7e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1213.npy
r2q1rk1/p3bpnp/4p1p1/1p2N1B1/2pP2n1/2P2QPP/PP3PK1/R4R2 w - - 0 21,1,1,0,1,0,0,0,0,0,1,e5c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1214.npy
rn1q1k1r/pb1p1pbp/1ppP1np1/4Q1B1/8/P1N5/1P2PPPP/R3KBNR b KQ - 5 10,0,1,1,1,0,0,0,0,0,1,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1215.npy
r2qkb1r/pp3ppp/2n2n2/4p1B1/3PB3/2P2Q1P/5PP1/RN2K2R b KQkq - 0 12,0,1,1,1,0,1,0,0,0,1,d8d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1216.npy
r2qr1k1/ppb2ppp/5n2/6B1/2pPp3/2P5/PPQNRPP1/R6K w - - 2 18,0,0,0,1,0,0,0,0,0,1,d2e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1217.npy
8/6kp/1Q2B1pq/8/3pP1R1/3n4/1P2Kr1P/r2N3R w - - 0 30,0,0,0,1,0,1,0,0,0,1,e2d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1218.npy
r4r1k/ppp4q/2n2n1P/6Q1/2b3p1/P3P3/5PP1/R1B1K2R b KQ - 2 23,0,0,0,1,0,1,0,1,0,1,c6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1219.npy
r2qk2r/pbp3bp/1pnpppp1/3n2B1/3P3P/2PBPN2/PPQN1PP1/R3K2R w KQkq - 0 11,0,1,0,1,0,0,0,0,0,1,e3e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1220.npy
5k2/pp1r1p1p/4Q3/4p3/1P1q4/P4R1P/2rp1PPK/3R4 b - - 0 31,0,0,0,1,0,1,0,0,1,1,c2c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1221.npy
3r2Qk/pp1n3P/2p5/5pp1/2B2b2/3P4/PPP1qPK1/7R b - - 1 29,0,0,0,1,0,0,0,1,0,1,d8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1222.npy
2kn2rr/p1pN4/1pP1p2q/PP1p1p2/3P4/4PQb1/3B1P1P/R3R1K1 w - - 0 28,1,0,0,1,0,0,0,0,0,1,h2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1223.npy
r4rk1/pp3pp1/1qnb1np1/3pN3/3P1PP1/2N1B2P/PP6/R2Q1RK1 b - - 4 15,1,1,0,1,0,0,0,0,0,1,b6b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1224.npy
r1bqk2r/ppp2pp1/3b1n1p/4p3/2B1P3/2P2Q2/PP3PPP/RNBR2K1 w kq - 2 11,0,0,0,1,0,0,0,0,1,1,h2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1225.npy
r1b2rk1/pp1pbppp/2n5/qB1QP3/8/2P2N2/P2B1PPP/R3K2R b KQ - 8 14,1,0,1,1,0,0,0,0,0,1,a5c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1226.npy
1r4k1/5pp1/4p2p/p2p4/8/2r5/qP1R1PPP/1R1Q2K1 b - - 1 27,0,0,0,1,0,1,0,0,0,1,a2b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1227.npy
rnbqk2r/pp1p1p2/4p2b/4P1N1/2B2Q1n/2N5/PPP2PP1/2KR3R w kq - 0 15,0,0,0,1,0,0,0,0,1,1,f4f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1228.npy
5k1r/5p2/pqpp1Pp1/4p3/3pP1Q1/PrP4P/6P1/1R3RK1 b - - 3 31,0,0,0,1,0,0,0,0,0,1,f8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1229.npy
r3r3/p4p2/kp1Q1B1p/q1ppN3/8/PP4P1/2K2n1P/R6R w - - 0 26,1,0,0,1,0,1,0,0,0,1,d6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_1230.npy
