FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
r1b2rk1/p3b1pp/2p5/q3pp2/4P3/2NBQ3/PPP3PP/R4RK1 w - - 0 15,1,0,0,1,0,0,0,0,1,1,d3c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1266.npy
2kr3r/pp1q4/5pp1/2bpn3/8/2N2NP1/PPP1R1PP/3RQ2K w - - 2 20,1,0,0,1,0,0,0,0,1,1,d1d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1267.npy
r3k2r/1pp2ppp/2n2n2/p2pN3/3P4/6Pq/PP1NPP1P/2RQK2R b Kkq - 3 11,0,0,1,1,0,0,0,0,0,1,h3g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1268.npy
6k1/5pp1/1P5p/1P6/2npqP2/2r3P1/3QP2P/R3R1K1 w - - 1 29,0,0,0,1,0,0,0,0,0,1,b6b7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1269.npy
2r1r3/4qpk1/1p3p1p/pPbR1P2/4B1P1/1P5P/2PQ1P2/4R1K1 w - - 3 27,0,0,0,1,0,0,0,0,1,1,e1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1270.npy
r4rk1/p4p2/2p2qpQ/4p3/2P5/1P1R4/5P2/5RK1 b - - 1 35,0,0,0,1,0,0,0,0,0,1,f8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1271.npy
2r3k1/6pp/5p2/2P5/3Qp3/1rB1PqP1/5P1P/5RK1 b - - 0 28,0,0,0,1,0,0,0,0,0,1,g8h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1272.npy
r2r2k1/1bq2ppp/pp2pn2/n7/P2P4/2NB3P/1B2QPP1/2RR2K1 b - - 0 19,0,1,0,1,0,0,0,0,0,1,c7f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1273.npy
r1bqk2r/pppN1pp1/4pn1p/3p2B1/1bPP4/2N5/PP2PPPP/R2QKB1R b KQkq - 0 7,0,0,1,1,0,0,0,0,0,1,c8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1274.npy
2k5/pppb1p1p/7q/4p3/3pP3/1PbP1NrP/P1P1Q1B1/1R1K3R w - - 7 22,1,0,0,1,0,0,0,1,0,1,e2f2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1275.npy
r3k2r/pp1bqppp/3R4/4n3/1B2p3/Q7/PP3PPP/4KB1R b Kkq - 5 17,0,0,1,1,0,0,0,0,0,1,a8c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1276.npy
1rr3k1/2p2pp1/3p1q1p/QP4n1/P2N4/4P1P1/5PKP/3R1R2 w - - 2 24,1,0,0,1,0,0,0,0,0,1,h2h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1277.npy
3rr1k1/1p4p1/1q1b2Qp/4p3/1P5N/6P1/5P1P/1R1R2K1 b - - 4 29,0,0,0,1,0,0,0,0,1,1,d6c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1278.npy
r3kbnr/ppp1pppp/8/q4b2/1n1P4/2N5/PPPBNPPP/R2QKB1R w KQkq - 5 7,0,0,1,1,0,0,0,0,0,1,c3d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1279.npy
3r1r1k/2p4p/p3Bqp1/1p3n2/1P1NR3/P7/1B3PPQ/6K1 w - - 1 26,1,0,0,1,0,0,0,0,1,1,e6f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1280.npy
5k2/2p2p1R/p1Bpr3/1p6/3B4/2N2P1P/1q6/3Rb2K b - - 0 29,0,0,0,1,0,1,0,0,1,1,f7f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1281.npy
r3k2r/3pbppp/2p1p3/6P1/5P2/p1P1Q1K1/2P4P/1R1RB2q b kq - 3 23,0,1,0,1,0,1,0,0,1,1,a3a2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1282.npy
r1b1k2r/ppq2pp1/4p2p/8/1PPn4/P3p1P1/3N1PP1/2RQKB1R w Kkq - 0 17,0,0,0,1,0,0,0,0,1,1,d2e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1283.npy
2r3k1/pb3r2/1p4Qp/n2q4/3N4/P7/2B3PP/3RR1K1 b - - 0 25,0,1,0,1,0,0,1,0,1,1,g8h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1284.npy
2r3k1/4q3/6p1/3PP3/prp2pP1/2Q2P1p/1P1RR2P/5K1B w - - 0 38,0,0,0,1,0,0,0,0,0,1,d5d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1285.npy
r1bqk2r/ppp2pbp/5np1/4p1B1/4P3/2NP1Q2/PPP3PP/R3KB1R b KQkq - 3 9,0,1,0,1,0,0,0,0,0,1,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1286.npy
2rq2rk/1p2bp1p/4p1p1/p1p1P1Bn/PnBPN3/5P2/1P1Q1PRP/6RK b - - 1 21,1,1,0,1,0,0,0,0,1,1,e7g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1287.npy
6k1/5ppp/8/4P3/1Bpq1P2/3p1Q2/1P1R1KPP/r7 w - - 1 30,0,0,0,1,0,1,0,0,1,1,f2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1288.npy
2r2rk1/pb3pp1/1pPp2q1/6P1/3QN3/8/PPP5/2K2RR1 b - - 0 23,1,1,0,1,0,0,0,0,0,1,b7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1289.npy
r1bqkb1r/pppn1ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq - 4 6,0,1,1,1,0,0,0,0,0,1,e2e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1290.npy
2r2rk1/R4ppp/4p3/n5N1/2p1RQ2/qP6/P4PPP/1K6 w - - 0 23,0,0,0,1,0,0,0,0,1,1,g5h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1291.npy
r1b2rk1/pp3ppp/2n2n2/q5B1/3pN3/8/PPP1BPPP/R2QK2R w KQ - 2 13,1,0,1,1,0,0,0,0,0,1,g5d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1292.npy
r1bk3r/1Q2bppp/1B2p1n1/qB1p4/8/p1P2N2/5PPP/R4RK1 b - - 7 19,0,1,0,1,0,1,0,0,0,1,a5b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1293.npy
3r2k1/2q3np/p1Br4/3P2p1/2P3P1/6B1/P4P2/3R1RK1 b - - 1 31,0,0,0,1,0,0,0,0,0,1,c7c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1294.npy
3rn2k/1pq1r1pp/3p4/2pP3Q/1P3P2/P5RP/1B5K/2R5 b - - 0 29,0,0,0,1,0,0,0,0,1,1,c7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1295.npy
2b1r2k/p6p/3q1npQ/3P4/2B2p2/P4P2/5NPP/3R2K1 w - - 2 36,1,0,0,1,0,0,0,0,0,1,f2d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1296.npy
5r1k/2pr4/p6Q/PpR1pPp1/1P1qPp1b/1B1P3P/3R3K/8 b - - 0 44,0,0,0,1,0,1,0,1,0,1,d7h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1297.npy
r4rk1/ppp2ppp/1bn3q1/8/3Pp3/4P1NP/PP3P1K/R1BQ2R1 b - - 3 17,0,0,0,1,0,0,0,0,1,1,g6d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1298.npy
6k1/1pb4p/2p1qpp1/p1Pp4/P2Pr3/3QRNPP/1P3PK1/8 b - - 12 31,0,1,0,1,0,0,0,0,1,1,e4e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1299.npy
2kr3r/ppq1bp1p/1N2bnp1/8/3pP3/P5PP/1BQ2PB1/R1R3K1 b - - 1 20,1,0,0,1,0,1,0,0,1,1,c8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1300.npy
1r3rk1/p1q2pp1/Bp1npn1p/4N3/P1PP4/6P1/5PP1/2RQR1K1 b - - 2 24,1,0,0,1,0,0,0,0,1,1,b8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1301.npy
r1b2k1r/3p1p1p/p1pPpNp1/q5B1/8/5N2/PPP2PPP/R4RK1 b - - 0 16,0,0,0,1,0,0,0,0,0,1,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1302.npy
1kb5/R7/2QNp3/8/1P1P4/2P4q/6R1/5B1K w - - 7 42,0,0,0,1,0,0,1,0,1,1,h1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1303.npy
r1b1k1nr/pppp1p1p/8/2b1P3/4Pppq/2N5/PPP1K1PP/R1BQ1B1R w kq - 3 9,0,0,0,1,0,0,0,0,0,1,d1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1304.npy
5k2/2qb2pp/8/5p2/4p3/1pn1P3/2R2PPP/N1R4K w - - 0 33,0,0,0,1,0,1,0,0,1,1,a1b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1305.npy
r7/1ppk4/q4pr1/P1pNp2p/2PnP3/3P3P/5QP1/RR4K1 w - - 3 32,1,0,0,1,0,0,0,0,1,1,g1h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1306.npy
r2qn1k1/pp1b3p/4p1p1/2p5/2B2r2/2P4P/P1P1QPP1/3R1RK1 b - - 0 17,0,0,0,1,0,0,0,0,0,1,e8c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1307.npy
2r3k1/b1q2p1p/p4p2/2B5/3n4/1P1Np1P1/P5QP/2R3K1 w - - 2 30,1,1,0,1,0,1,0,0,1,1,c1c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1308.npy
rn2kbnr/pp2pppp/q7/3pN3/6Q1/2N5/PPPP1PPP/R1B1K2R b KQkq - 5 8,0,1,1,1,0,0,0,0,0,1,e7e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1309.npy
r1b1k2r/1p2ppbp/p1np2p1/q7/P2PP1n1/2N1BN2/1P2BPPP/R2Q1RK1 w kq - 5 11,0,1,0,1,0,0,0,0,0,1,e3d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1310.npy
2kr2nr/Bpp2ppp/8/7q/1b2p1b1/2NP1N1P/2PQBPP1/2KR3R w - - 0 15,0,0,0,1,0,0,0,0,0,1,c1b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1311.npy
3r3k/1p4pp/5p2/2P1p3/4Q3/qN1r4/P4PPP/R1R3K1 w - - 5 34,0,0,0,1,0,0,0,0,0,1,h2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1312.npy
Q7/6kp/6p1/1q3p2/3PK1Q1/4P3/1P3P2/RR6 w - - 0 54,0,0,0,1,0,1,0,0,0,1,e4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1313.npy
r1b1k2N/pppp2pp/7b/6q1/4Pn2/3P4/PPP3PP/R1BQ1RK1 w q - 1 14,0,0,0,1,0,0,0,0,1,1,c1f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1314.npy
r5k1/1p4r1/p3pR2/8/8/2pB3Q/P1P1K1PP/1q6 b - - 5 30,0,0,0,1,0,1,0,0,1,1,b1b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1315.npy
1k1r3r/pppq1ppp/2n2n2/3P4/Q5b1/P1N1PN2/1P2B1PP/R2R2K1 b - - 0 15,0,0,0,1,0,0,0,0,0,1,c6e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1316.npy
2kB4/Qp3ppp/5n2/1N6/4p2q/2P5/PP3PPb/5R1K w - - 4 25,0,0,0,1,0,0,1,0,0,1,d8f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1317.npy
r5k1/1p2pp1p/q2p1np1/1N2b3/P1b5/4B3/1P3PPP/R2QR1K1 b - - 2 20,0,0,0,1,0,1,1,0,1,1,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1318.npy
r4rk1/pb1pnppp/1p6/2p5/2B1q3/PP2B3/2P2PPP/R2QR1K1 w - - 1 16,0,1,0,1,0,0,0,0,1,1,f2f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1319.npy
3r2k1/p4p2/1p3qpp/2p5/8/1QP1P3/PP1r1PPP/1R3RK1 w - - 5 23,0,0,0,1,0,0,0,0,0,1,b3a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1320.npy
6k1/q1p5/3p3p/3P2p1/2Pbp1P1/1Q6/3N1BPP/6K1 w - - 4 35,0,0,0,1,0,1,0,1,0,1,c4c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1321.npy
r3k1r1/ppp2p1p/3b1p2/5q2/2Q5/4P3/PP3PPP/R1B2RK1 w q - 0 15,0,0,0,1,0,0,0,0,0,1,g2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1322.npy
6k1/3q1pp1/2p4p/1nQ5/4r3/3P2P1/4NP1P/3R2K1 w - - 0 30,0,0,0,1,0,0,0,0,0,1,d1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1323.npy
r2q1r2/1bk4p/2ppQnp1/8/p1B5/2N5/PPP2PPP/2KR3R w - - 0 18,1,0,0,1,0,0,0,0,0,1,h1e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1324.npy
5rk1/p1pqbppp/1p6/5P2/2PNQ1P1/1P6/2K4P/3R4 b - - 4 28,1,0,0,1,0,0,0,0,1,1,f8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1325.npy
3rrk2/1p3pp1/4p2p/q1P5/4b3/P3P3/R2R1PPP/1B1Q2K1 b - - 2 29,0,0,0,1,0,0,0,0,1,1,d8d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1326.npy
r5r1/1q3pbk/2p1p2p/4Np1Q/p1p1nB2/4P2P/PP3PP1/1R1R2K1 b - - 1 23,1,0,0,1,0,0,0,0,1,1,e4f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1327.npy
6r1/p1p1q2k/4p1r1/3p1Qpp/5p2/1P1P1P1P/P4P1K/1R2R3 w - - 0 29,0,0,0,1,0,0,0,0,1,1,f5d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1328.npy
8/6k1/3p1p2/3B4/pp2P2Q/P3K1r1/6q1/7R w - - 2 48,0,0,0,1,0,0,0,0,1,1,e3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1329.npy
4r1k1/ppp2rpp/6q1/5nB1/6R1/1Q3P1P/P4P2/3R2K1 b - - 6 29,0,0,0,1,0,1,0,0,1,1,h7h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1330.npy
1r2r1k1/p2q1pp1/5b1p/7Q/3p3P/1B1R2P1/PPP2P1K/5R2 w - - 7 28,0,0,0,1,0,0,0,0,0,1,c2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1331.npy
7r/pp4k1/3R1p2/1P1n1Q2/2p5/6K1/P4PP1/3q4 b - - 0 32,0,0,0,1,0,1,0,0,1,1,h8h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1332.npy
r3kb1r/pppn1pp1/4pn2/q6p/3P2b1/2N2N1P/PPP1BPP1/R1BQ1RK1 w kq - 1 9,0,0,0,1,0,0,0,0,0,1,h3g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1333.npy
r5k1/4Pp2/4b2Q/q1r3p1/2p1P3/1p4R1/PPB3PP/R5K1 w - - 1 27,0,0,0,1,0,0,0,0,0,1,e4e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1334.npy
rn1qkb1r/pbp2ppp/1p3p2/8/2pP4/2N5/PPQ1PPPP/3RKBNR b Kkq - 1 7,0,1,1,1,0,0,0,0,0,1,a7a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1335.npy
r1b1k2r/ppq2p2/2p2n1p/3pb1p1/8/2PBPQB1/PP1N1PPP/R3K2R b KQkq - 1 13,0,0,1,1,0,0,0,0,0,1,e5g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1336.npy
r2qk2r/pp5p/2p1bn2/2b3B1/3p4/5PR1/PPP1NP1P/R2QKB2 w Qkq - 0 18,1,0,0,1,0,0,0,0,0,1,d1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1337.npy
6k1/2p3pp/1pbp3r/p1P2P2/P3P3/2qB1R1P/4Q1PK/8 b - - 0 32,0,1,0,1,0,0,0,0,0,1,c3e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1338.npy
2r2rk1/1p3p1p/1q3pb1/p2p1n2/Pp1P1P2/4PN2/1R1Q2PP/3B1RK1 b - - 2 25,1,0,0,1,0,1,0,0,0,1,f8e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1339.npy
2r4k/p2q2p1/1p1P1p2/4p3/2r5/P2R1Qp1/1B3P1P/3R2K1 w - - 0 30,0,0,0,1,0,0,0,0,0,1,h2g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1340.npy
5rk1/pb3pp1/1p2P2p/8/2P4r/3B4/P1Q2RPq/4RK2 b - - 2 25,0,1,0,1,0,0,0,0,0,1,b7g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1341.npy
r5k1/r5b1/6Qp/2p1P1p1/1p3p2/1P5P/1BP3P1/qK1RR3 w - - 3 32,0,0,0,1,0,0,0,0,0,1,b2a1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1342.npy
8/krp2q2/p2pp3/4p2n/1NQ1P1p1/2PP2Pp/P4P1P/5RK1 b - - 4 30,1,0,0,1,0,0,0,0,0,1,b7b6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1343.npy
8/pkp5/1p2Q3/q7/P2rP1N1/5PP1/3r2P1/R4K1R w - - 1 25,0,0,0,1,0,1,1,0,1,1,e6b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1344.npy
r5k1/5ppp/q1n1p3/1b1pP3/P2p1B2/3P4/1Q2BPPP/R5K1 w - - 1 23,0,0,0,1,0,0,0,0,0,1,b2d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1345.npy
2r3k1/5ppp/4p3/1P1p4/P1qb4/2r1B2P/5PP1/R1RQ2K1 w - - 0 25,0,0,0,1,0,1,0,1,1,1,e3d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1346.npy
5k2/p1q2p2/4rQ2/5p2/1ppP4/3r3P/P1R3P1/4R1K1 w - - 0 39,0,0,0,1,0,1,0,0,1,1,f6h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1347.npy
8/6p1/p1R1k3/1p2P3/P1b1NP2/4PK2/2q4P/8 b - - 4 40,0,0,0,1,0,0,1,1,1,1,e6e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1348.npy
r3q1k1/pb2rppp/1pp5/3p4/1bP2B2/2N2B2/1P3PPP/R2QR1K1 w - - 0 17,0,0,0,1,0,0,0,1,1,1,e1e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1349.npy
5bk1/1r1p1p2/4pBp1/4P3/5P2/7P/1qrR2PK/3RQ3 b - - 4 38,0,1,0,1,0,0,0,0,1,1,c2d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1350.npy
2r2nk1/p3qp2/1p1R2pp/b3P3/4R3/6P1/6BP/1Q5K w - - 2 38,0,0,0,1,0,1,0,1,0,1,e4e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1351.npy
3r4/1b1qr1pk/p4p1p/1p1ppN1Q/8/2P3R1/P4PPP/3R2K1 b - - 7 29,1,0,0,1,0,0,0,0,1,1,b7c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1352.npy
7r/p3ppk1/3p4/q3bQp1/2n5/2N3P1/P2KN1BP/R4R2 w - - 0 25,0,0,0,1,0,1,0,1,1,1,d2d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_1353.npy
